Player name,Position,Win,Loss,Earned run Average,Games played,Games Started,Complete Game,Shutout,Save,Save Opportunity,Innings pitched,hit,run,earned run,home run, Hit Batsmen,base on balls,Strikeouts,WHIP,AVG
D Steckenrider,P,10,11,3.27,201,0,0,0,22,33,195.2,167,77,71,24,7,72,210,1.22,0.228
J Zumaya,P,13,12,3.05,171,0,0,0,5,26,209.2,169,80,71,18,4,114,210,1.35,0.218
J Duffalo,P,15,8,3.39,141,14,2,0,6,--,297.2,248,131,112,27,11,155,210,1.35,0.227
J Dedmon,P,20,16,3.84,250,3,0,0,12,12,394,387,206,168,30,11,186,210,1.45,0.261
B Holton,P,20,19,3.62,185,16,0,0,3,3,370.2,401,172,149,31,3,125,210,1.42,0.278
G Soto,P,8,21,4.27,187,7,0,0,50,56,204.2,187,116,97,20,10,122,210,1.51,0.241
M Bolsinger,P,8,19,4.92,48,41,0,0,0,0,230.2,251,138,126,34,6,98,210,1.51,0.279
R Coppinger,P,17,11,5.47,82,32,0,0,0,2,241.2,247,153,147,48,4,140,210,1.6,0.265
B Clontz,P,22,8,4.34,272,0,0,0,8,9,277.2,276,147,134,30,12,120,210,1.43,0.261
G Krock,P,32,26,3.49,60,59,56,4,0,--,505.1,537,311,196,34,12,110,209,1.28,0.264
M Lemongello,P,22,38,4.06,89,74,17,1,1,1,537,564,264,242,56,15,159,209,1.35,0.273
B Byerly,P,22,22,3.7,237,17,4,0,14,--,491.2,519,242,202,34,9,167,209,1.4,0.273
S Doyle,P,22,21,2.85,75,50,29,7,1,--,436.1,383,206,138,7,12,147,209,1.21,0.24
J Germano,P,10,30,5.4,96,48,0,0,0,1,330,368,215,198,41,26,107,209,1.44,0.281
P Ladd,P,17,23,4.14,205,1,0,0,39,39,287,275,147,132,40,9,96,209,1.29,0.252
R Works,P,24,24,3.79,99,48,28,4,4,--,498.2,512,279,210,5,22,202,208,1.43,0.271
L Mendoza,P,16,25,5.39,90,56,0,0,1,3,359,415,239,215,38,25,140,208,1.55,0.293
K Peterson,P,13,38,4.95,147,43,7,1,5,--,420.1,434,258,231,33,15,215,208,1.54,0.266
O Fernandez,P,19,26,4.91,76,67,3,0,0,1,387,439,229,211,43,12,136,208,1.49,0.287
A Cole,P,14,10,4.51,109,19,0,0,4,9,205.1,213,122,103,39,5,82,208,1.44,0.266
E Head,P,27,23,3.48,118,53,22,6,11,--,465,434,201,180,24,3,174,208,1.31,0.245
M Watson,P,50,53,4.03,178,124,53,8,4,--,941.2,983,515,422,44,17,256,208,1.32,0.27
A Crow,P,20,11,3.43,254,0,0,0,6,25,233.2,210,98,89,28,3,99,208,1.32,0.243
S Gibson,P,32,38,4.28,131,75,33,4,5,--,588.1,676,352,280,27,23,249,208,1.57,0.295
T Blach,P,17,22,5.11,117,45,1,1,1,2,373.2,420,223,212,38,4,118,207,1.44,0.288
J Casale,P,17,24,5.08,96,49,10,3,1,--,370.1,376,228,209,51,7,204,207,1.57,0.262
S Martin,P,29,42,3.77,126,63,30,4,6,--,592.1,645,304,248,16,8,191,207,1.41,0.287
C Diaz,P,13,6,3.21,179,0,0,0,4,4,258,249,107,92,17,1,97,207,1.34,0.253
S Zoldak,P,43,53,3.54,250,93,30,5,8,--,929.1,956,423,366,54,3,301,207,1.35,0.267
B Scherrer,P,8,10,4.08,228,2,0,0,11,11,311.1,307,154,141,31,2,140,207,1.44,0.26
V De Los Santos,P,9,13,4.57,235,4,0,0,1,7,256,225,137,130,37,11,127,207,1.38,0.239
J Frascatore,P,20,17,4,274,5,0,0,1,9,371,391,185,165,50,20,145,206,1.44,0.272
J Cisnero,P,10,13,3.58,193,0,0,0,4,16,201,181,97,80,17,12,106,206,1.43,0.24
J Hudek,P,10,15,4.43,194,0,0,0,29,30,201.1,176,107,99,29,9,123,206,1.49,0.236
D Linton,P,17,20,5.78,112,35,0,0,0,0,305.1,360,210,196,50,13,125,206,1.59,0.294
Y Chirinos,P,15,10,3.54,49,29,0,0,0,0,241.1,217,105,95,32,11,58,205,1.14,0.24
J Accardo,P,10,20,4.3,262,0,0,0,38,52,284.2,288,143,136,24,9,111,205,1.4,0.266
M Dunne,P,25,30,4.08,85,76,7,1,0,0,474.1,471,255,215,37,10,225,205,1.47,0.261
K Kobel,P,18,34,3.88,115,64,5,3,0,0,476,481,234,205,49,8,152,205,1.33,0.266
B Sowders,P,29,30,3.34,71,61,55,2,3,--,517.2,542,322,192,8,17,149,205,1.33,0.26
A Reyes,P,13,26,5.12,67,52,2,0,1,1,293.1,285,174,167,44,19,119,205,1.38,0.256
B Harris,P,30,52,4.96,127,89,26,4,2,--,646,770,397,356,58,5,294,205,1.65,0.297
J Pastorius,P,31,55,3.12,97,84,57,10,0,--,727,705,338,252,15,17,278,205,1.35,0.258
D Moss,P,22,19,4.5,74,61,0,0,0,0,361.2,340,200,181,47,18,195,204,1.48,0.252
C Luebke,P,10,13,3.52,64,25,0,0,0,0,197,165,81,77,18,4,69,204,1.19,0.226
R Mitchell,P,32,37,3.42,122,67,47,7,5,--,675.1,734,360,257,14,23,177,204,1.35,0.284
B Reames,P,7,13,5.28,101,26,0,0,0,2,218,226,145,128,32,10,118,204,1.58,0.268
E Durham,P,29,44,4.45,143,71,23,3,1,--,641.2,677,360,317,45,15,202,204,1.37,0.271
J Ram?rez,P,15,19,4.71,142,26,0,0,2,10,288.1,296,161,151,46,12,105,204,1.39,0.268
W Moore,P,51,44,3.7,261,32,14,2,49,--,691,732,357,284,25,3,232,204,1.4,0.269
H Judson,P,17,37,4.29,207,48,8,0,14,--,615,619,337,293,60,11,319,204,1.53,0.265
B Tiefenauer,P,9,25,3.84,179,0,0,0,23,--,316,312,161,135,29,12,87,204,1.26,0.26
B Sanches,P,13,7,3.75,195,2,0,0,0,5,235,209,112,98,36,11,122,204,1.41,0.237
J Grahe,P,22,30,4.41,187,39,1,0,45,45,400.1,451,223,196,27,26,182,204,1.58,0.287
C Resop,P,10,12,4.62,235,0,0,0,2,9,243.1,259,130,125,23,11,113,204,1.53,0.274
B O'Brien,P,29,25,2.63,64,54,36,4,0,--,432,391,172,126,3,11,159,204,1.27,0.249
B Castro,P,31,26,3.33,303,9,0,0,45,45,546.1,564,245,202,36,22,146,203,1.3,0.269
B Risley,P,15,13,3.98,157,1,0,0,1,1,221.1,180,106,98,31,6,101,203,1.27,0.225
J Karinchak,P,10,7,3.23,132,0,0,0,15,24,128,76,49,46,13,4,72,203,1.16,0.169
D Walker,P,25,31,3.52,74,62,40,5,0,--,481,485,238,188,6,20,142,203,1.3,0.266
S Green,P,10,12,4.37,264,0,0,0,2,11,269.2,276,144,131,13,24,133,203,1.52,0.266
J Presko,P,25,37,4.61,128,61,15,2,5,--,490.1,511,268,251,58,14,188,202,1.43,0.267
J Urrea,P,17,18,3.74,139,27,3,1,9,9,363.1,347,180,151,20,12,160,202,1.4,0.256
V Keen,P,42,44,4.11,165,81,41,1,6,--,748.1,828,393,342,56,14,248,202,1.44,0.287
E Caldwell,P,33,43,4.69,200,49,18,5,25,--,587.2,656,347,306,44,25,259,202,1.56,0.284
W Dickson,P,26,50,3.6,134,79,40,4,2,--,700,759,381,280,17,8,222,202,1.4,0.288
B Pulsipher,P,13,19,5.15,106,46,2,0,0,0,327,361,199,187,44,11,141,202,1.54,0.284
R Flores,P,11,5,4.61,350,3,0,0,4,12,250,290,146,128,29,15,106,202,1.58,0.292
J Romano,P,14,8,2.56,158,0,0,0,62,70,158,110,52,45,17,9,60,202,1.08,0.191
M Perisho,P,11,17,6.39,177,28,0,0,0,5,276,346,221,196,42,18,162,202,1.84,0.309
S Frock,P,15,23,3.23,63,37,20,3,3,--,343,348,191,123,9,11,113,202,1.34,0.274
B Trowbridge,P,13,13,3.95,116,25,4,1,5,--,330.1,324,164,145,25,5,156,201,1.45,0.26
L Drucke,P,18,15,2.9,53,40,21,0,1,--,317,282,125,102,4,19,137,201,1.32,0.243
V Olsen,P,30,26,3.4,112,60,23,7,2,--,516,547,226,195,18,4,192,201,1.43,0.271
M Cvengros,P,25,40,4.6,144,61,21,0,6,--,551.1,587,316,282,24,22,285,201,1.58,0.282
K Crick,P,9,11,3.56,194,0,0,0,2,12,187.1,139,88,74,15,22,109,201,1.32,0.205
R Monzant,P,16,21,4.38,106,32,8,1,1,--,316.2,330,176,154,42,11,134,201,1.47,0.273
R Moronta,P,10,11,3.02,175,0,0,0,3,16,170,112,62,57,15,5,91,200,1.19,0.184
W Suero,P,14,13,4.61,185,0,0,0,1,10,185.1,172,101,95,21,14,66,200,1.28,0.246
J Lindblom,P,7,12,4.78,134,16,0,0,1,5,209,205,114,111,29,13,87,200,1.4,0.257
E Stack,P,26,24,3.52,102,60,24,3,2,--,491,469,259,192,14,22,188,200,1.34,0.258
J Kirby,P,18,50,4.09,75,75,68,1,0,--,611.1,640,451,278,13,5,258,200,1.47,1.039
A Plutko,P,14,14,5.39,88,37,0,0,3,6,273.2,293,167,164,66,9,85,200,1.38,0.273
R Brasier,P,6,8,4.26,210,1,0,0,8,21,198.2,183,104,94,25,5,62,200,1.23,0.246
J Strohmayer,P,11,9,4.47,142,17,2,0,4,7,312.1,329,173,155,35,8,128,200,1.46,0.272
R Garcia,P,17,16,4.84,95,37,1,1,5,5,312.2,318,179,168,50,17,104,200,1.35,0.27
D Powell,P,11,22,4.95,207,23,0,0,3,3,339.2,360,201,187,35,12,159,199,1.53,0.279
V Chulk,P,8,15,4.51,259,0,0,0,2,14,285.1,292,151,143,31,9,112,199,1.42,0.265
D Burns,CF,25,27,3.07,58,53,47,1,0,--,460.1,473,304,157,15,80,,199,1.2,--
I Krol,P,8,6,4.49,243,0,0,0,1,8,208.2,229,117,104,29,11,81,196,1.49,0.279
D Law,P,12,8,4.17,194,4,0,0,10,15,202.2,206,103,94,23,8,87,196,1.45,0.261
A Kittredge,P,16,7,3.68,167,15,0,0,14,18,203,196,93,83,27,6,54,196,1.23,0.252
B Hooper,P,40,41,4.8,194,57,16,0,25,--,620.2,640,377,331,50,11,280,196,1.48,0.268
A Wojciechowski,P,9,15,5.93,58,35,0,0,0,0,202,222,138,133,45,16,72,195,1.46,0.277
M Knudson,P,24,29,4.72,121,59,6,2,0,0,482,563,279,253,61,8,128,195,1.43,0.291
B Jacobson,P,22,46,3.19,88,70,53,1,0,--,612.1,618,317,217,11,12,148,195,1.25,0.264
C Dean,P,30,46,5.08,162,68,23,1,9,--,685.2,781,456,387,52,1,323,195,1.61,0.288
J Sowders,P,25,32,4.29,65,60,48,1,1,--,497,573,427,237,12,18,271,195,1.7,0.278
D Sisk,P,22,20,3.27,332,0,0,0,33,33,523.1,527,238,190,15,20,267,195,1.52,0.268
K Cloude,P,16,16,6.56,71,45,0,0,1,3,278.2,334,215,203,47,11,152,195,1.74,0.297
P Fry,P,7,16,4.82,188,0,0,0,7,16,177.1,157,110,95,15,17,97,194,1.43,0.235
J Todd,P,25,23,4.23,270,8,0,0,24,24,511,541,283,240,34,16,239,194,1.53,0.277
J York,P,16,17,3.79,174,4,0,0,10,16,285,290,131,120,19,12,132,194,1.48,0.264
L Fette,P,41,40,3.15,109,97,51,14,1,--,691,658,283,242,24,11,248,194,1.31,0.253
D Kirkwood,P,18,23,4.37,120,37,7,0,8,8,374.2,409,212,182,30,2,135,194,1.45,0.284
B Locke,P,16,15,4.02,165,23,2,2,10,--,416.2,432,209,186,40,9,165,194,1.43,0.269
A Devine,P,26,22,4.18,217,12,0,0,31,32,387.1,455,199,180,34,11,135,194,1.52,0.296
L Allen,P,8,25,4.69,159,19,0,0,22,28,297.1,291,183,155,19,11,196,194,1.64,0.258
M Morin,P,12,11,4.57,241,0,0,0,2,7,228.2,221,129,116,21,11,60,194,1.23,0.255
Z Wilson,P,52,44,4.03,119,105,83,3,1,--,874,1042,561,391,26,28,266,194,1.5,0.293
N Maddox,P,43,20,2.29,93,72,47,9,1,--,605.1,487,209,154,7,35,170,193,1.09,0.225
V Albury,P,18,17,4.11,101,37,6,1,1,1,372.2,338,194,170,36,12,220,193,1.5,0.247
F Cabrera,P,8,7,5.24,132,0,0,0,1,6,175.1,171,108,102,32,2,98,193,1.53,0.258
R Searage,P,11,13,3.5,254,0,0,0,11,11,287.2,267,120,112,22,3,137,193,1.4,0.249
G Leverett,P,29,34,4.52,122,77,33,4,6,--,637,725,375,320,25,17,221,193,1.49,0.291
B Schultz,P,15,9,3.68,168,3,0,0,12,12,240,232,108,98,21,0,88,193,1.33,0.257
L Tietje,P,22,41,5.11,105,65,22,3,0,--,512.2,560,323,291,45,6,282,193,1.64,0.279
G Olson,P,14,22,6.26,104,44,0,0,1,1,287.2,336,205,200,46,14,143,193,1.67,0.291
J Steele,P,8,11,3.41,45,34,0,0,0,0,182,164,82,69,20,8,78,193,1.33,0.238
B Hawke,P,32,31,4.98,76,66,49,2,3,--,533.2,629,417,295,19,29,234,193,1.62,0.286
S Consuegra,P,51,32,3.37,248,71,24,5,26,--,809.1,811,346,303,43,6,246,193,1.31,0.262
R Gardner,P,14,18,4.35,109,42,4,0,2,3,331,345,180,160,35,4,133,193,1.44,0.269
J Cascarella,P,27,48,4.84,143,54,20,3,8,--,540.2,602,329,291,25,10,267,192,1.61,0.287
J Cabrera,P,19,17,4.95,198,11,0,0,4,13,271,291,161,149,42,14,94,192,1.42,0.278
E Yingling,P,25,34,3.22,94,61,31,5,0,--,568,611,280,203,19,10,141,192,1.32,0.28
G Schott,P,28,41,3.72,136,61,24,3,4,--,587.1,590,296,243,22,9,222,192,1.38,0.261
B Hennessey,P,17,23,4.69,148,44,1,0,20,26,360.2,390,201,188,44,18,147,192,1.49,0.278
J Innis,P,10,20,3.05,288,1,0,0,5,5,360,337,141,122,22,15,121,192,1.27,0.253
S Rivera,P,13,15,4.29,249,0,0,0,4,16,279.1,296,145,133,17,11,126,192,1.51,0.274
C Welsh,P,22,31,4.45,122,75,8,3,0,0,537.2,591,297,266,52,15,189,192,1.45,0.282
J Simontacchi,P,26,17,5.09,96,53,1,0,1,3,355.2,399,213,201,57,15,125,191,1.47,0.288
K Allard,P,9,23,6.07,65,35,0,0,1,1,232.2,251,164,157,48,9,80,191,1.42,0.269
P Walker,P,20,14,4.48,144,31,0,0,4,7,339.1,362,181,169,48,7,133,191,1.46,0.275
H Bell,P,32,34,3.69,221,47,14,1,24,--,663.1,743,340,272,34,16,143,191,1.34,0.285
T Rainey,P,5,10,5.44,147,0,0,0,15,26,137.1,108,90,83,25,8,95,191,1.48,0.214
J Stuper,P,32,28,3.96,111,76,9,1,1,1,495,528,249,218,35,4,183,191,1.44,0.277
B Thompson,P,21,21,4.46,201,32,0,0,1,3,405.1,443,220,201,49,33,121,190,1.39,0.28
R Phelps,P,33,35,4.93,126,80,24,4,1,--,602,700,375,330,48,15,220,190,1.53,0.294
A Pruitt,P,12,10,4.7,112,11,0,0,6,10,262.1,277,150,137,38,8,59,190,1.28,0.269
R Arocha,P,18,17,4.11,124,36,2,1,11,11,331,363,169,151,37,11,75,190,1.32,0.282
P Combs,P,17,17,4.22,56,54,5,3,0,0,305,299,157,143,21,6,147,190,1.46,0.257
B Seay,P,11,6,4.16,261,0,0,0,1,9,223,216,105,103,17,13,90,190,1.37,0.258
S Valdez,P,12,20,5.06,116,31,1,0,0,0,302.2,332,194,170,46,5,109,190,1.46,0.279
R Wortham,P,21,23,4.89,84,51,7,0,1,1,355,359,224,193,26,6,182,189,1.52,0.267
A Alzolay,P,9,16,4.48,45,27,0,0,1,1,172.2,146,89,86,31,8,58,189,1.18,0.227
R Romanick,P,31,29,4.24,82,82,15,4,0,0,531,574,276,250,65,8,167,189,1.4,0.279
B Laxton,P,3,10,4.73,121,4,0,0,5,5,243.1,212,144,128,34,15,158,189,1.52,0.236
R Starr,P,37,35,3.53,138,88,35,9,4,--,699,670,302,274,33,13,279,189,1.36,0.255
Z Day,P,21,27,4.66,86,60,2,2,1,3,372.2,389,207,193,35,19,172,189,1.51,0.27
C Smith,P,11,11,3.84,34,34,1,0,0,0,210.2,200,100,90,16,9,89,189,1.37,0.255
H Behrman,P,24,17,4.36,174,27,5,2,19,--,429.2,340,245,208,31,7,228,189,1.32,0.207
F Sullivan,P,16,35,4.2,51,51,51,2,0,--,441,496,328,206,15,20,96,189,1.34,0.268
C Meredith,P,14,14,3.62,286,0,0,0,1,18,283.1,300,125,114,24,12,80,189,1.34,0.276
P Munro,P,13,19,4.88,120,40,0,0,0,2,315.1,380,186,171,31,23,114,189,1.57,0.304
E Sprague,P,17,23,3.82,198,23,3,0,9,14,408,406,207,173,27,17,206,188,1.5,0.263
B Bray,P,13,12,3.74,258,0,0,0,3,13,197.1,185,90,82,19,4,88,188,1.38,0.247
P Reuschel,P,16,16,4.51,198,9,1,0,13,13,393,440,211,197,38,5,132,188,1.46,0.286
M Pieretti,P,30,38,4.53,194,68,21,4,8,--,673.2,713,397,339,34,5,321,188,1.53,0.272
P Hennigan,P,17,14,4.26,176,2,0,0,26,31,280.2,267,135,133,34,11,133,188,1.43,0.257
B Muffett,P,16,23,4.33,125,32,7,1,15,--,376.1,407,213,181,38,12,132,188,1.43,0.277
E Brame,P,52,37,4.76,142,91,62,3,1,--,791.2,946,492,419,63,6,232,188,1.49,0.298
A Hansen,P,23,30,4.22,270,39,8,0,16,--,618.2,627,328,290,53,11,246,188,1.41,0.263
B McLaughlin,P,10,20,4.49,156,21,5,2,9,9,313,335,186,156,22,14,123,188,1.46,0.275
A McKain,P,26,21,4.26,165,34,8,1,16,--,486.1,529,270,230,26,3,208,188,1.52,0.275
P Underwood,P,13,18,4.43,113,34,3,0,8,8,343.2,366,191,169,47,4,92,188,1.33,0.272
J Snyder,P,19,24,6.01,63,62,2,0,0,0,342.2,410,247,229,49,17,149,188,1.63,0.299
C Chech,P,33,30,2.52,94,63,45,6,3,--,606,602,273,170,10,29,162,187,1.26,0.263
B Chakales,P,15,25,4.54,171,23,3,1,10,--,420.1,445,246,212,31,7,225,187,1.59,0.277
P Filson,P,15,18,4.18,148,34,1,0,4,4,391.2,398,198,182,51,8,150,187,1.4,0.26
W Crowe,P,10,20,5.29,90,29,0,0,4,10,202.1,208,128,119,38,10,104,187,1.54,0.265
K Quackenbush,P,13,15,4.41,204,0,0,0,8,11,208,197,105,102,24,4,82,187,1.34,0.249
G Hoffman,P,17,17,4.25,137,31,1,0,3,3,339,356,169,160,33,8,128,187,1.43,0.275
D Davis,P,16,21,3.78,40,39,33,2,0,--,323.2,356,207,136,5,14,71,186,1.32,0.452
A Miranda,P,13,9,4.72,44,40,1,0,0,0,223,193,122,117,49,5,85,186,1.25,0.232
D Hale,P,13,12,4.44,118,23,0,0,3,4,273.2,307,145,135,32,8,87,186,1.44,0.281
T Fox,P,29,19,2.99,248,0,0,0,59,--,397,379,149,132,34,12,124,185,1.27,0.254
M Proly,P,22,29,3.23,267,18,2,0,22,22,545.2,531,229,196,33,8,195,185,1.33,0.261
A Stout,P,20,20,4.54,180,29,8,0,11,--,457.2,546,270,231,28,13,177,185,1.58,0.299
H Bithorn,P,34,31,3.25,105,53,30,8,5,--,509.2,517,210,184,21,2,171,185,1.35,0.268
D Daub,P,45,52,4.75,126,103,74,0,0,--,899.1,1065,654,475,26,54,327,185,1.55,0.291
R Bauer,P,11,14,4.51,187,10,0,0,3,12,317,322,179,159,35,17,121,185,1.4,0.266
J Faria,P,9,9,4.7,72,29,0,0,0,0,203,198,110,106,30,11,89,185,1.41,0.255
D Beard,P,19,20,4.7,172,3,0,0,30,30,275.2,274,163,144,37,10,124,185,1.44,0.261
R Helsley,P,18,7,2.98,143,0,0,0,22,32,163.1,114,58,54,18,1,68,185,1.11,0.194
M Stuart,P,23,17,4.65,196,31,7,0,15,--,485.2,544,300,251,37,14,256,185,1.65,0.289
B Raley,P,4,8,4.6,155,5,0,0,9,15,162.1,137,93,83,21,15,56,185,1.19,0.224
N Goody,P,4,8,4.19,158,1,0,0,1,4,152.2,134,77,71,28,6,70,184,1.34,0.231
B Mitchell,P,20,23,3.18,45,44,40,2,0,--,381.2,440,267,135,1,73,,184,1.34,--
C Zachary,P,10,29,4.57,108,40,1,1,2,4,321.1,344,183,163,22,11,122,184,1.45,0.275
B Medders,P,16,7,3.61,210,0,0,0,1,7,234.2,233,108,94,27,9,104,175,1.44,0.261
A Young,P,12,16,4.54,98,25,0,0,0,4,210,217,124,106,37,9,80,175,1.41,0.265
B Metzger,P,18,9,3.74,191,1,0,0,23,23,293.1,289,133,122,23,6,140,175,1.46,0.262
J Hicks,P,8,12,4.17,149,8,0,0,20,30,179,129,85,83,9,16,105,175,1.31,0.201
M Matthews,P,14,10,4.54,230,10,0,0,1,8,243.2,237,129,123,29,13,121,175,1.47,0.259
J Hetki,P,18,26,4.39,214,23,8,0,13,--,525.1,557,289,256,42,6,185,175,1.41,0.272
M Koplove,P,15,7,3.82,222,0,0,0,2,10,254.2,231,120,108,19,19,103,175,1.31,0.246
C Willoughby,P,38,58,5.85,219,102,33,4,9,--,841.1,1111,632,547,56,18,406,175,1.8,0.326
D Purcey,P,7,13,4.98,111,21,1,0,1,1,206,199,120,114,22,7,118,174,1.54,0.254
D Mohorcic,P,16,21,3.49,254,0,0,0,33,33,363.2,378,163,141,37,21,99,174,1.31,0.272
J Sowers,P,18,30,5.18,72,71,2,2,0,0,400,444,242,230,49,12,132,174,1.44,0.283
J Tener,P,25,31,4.3,61,56,52,2,0,--,506,552,398,242,28,20,200,174,1.49,0.268
G Wagner,P,15,19,3.7,162,4,0,0,22,24,267.1,250,130,110,14,9,126,174,1.41,0.253
D Clarke,P,44,51,4.17,120,92,77,2,3,--,848.1,1061,608,393,24,34,191,174,1.48,0.302
B Rond?n,P,10,10,5.73,158,0,0,0,8,18,141.1,140,94,90,12,7,79,173,1.55,0.258
N LaMaster,P,19,27,5.82,71,42,11,2,4,--,295.1,352,203,191,32,5,116,173,1.58,0.295
J Slusarski,P,13,21,5.18,118,34,1,0,3,4,305.2,342,189,176,45,15,125,173,1.53,0.285
R Bleier,P,14,6,3.11,309,2,0,0,5,17,300.2,314,120,104,19,15,49,173,1.21,0.27
T Hilgendorf,P,19,14,3.04,184,6,2,0,14,19,313.2,303,124,106,25,7,127,173,1.37,0.255
D Winkler,P,9,5,3.98,182,0,0,0,2,8,158.1,122,78,70,19,16,80,173,1.28,0.21
S Olin,P,16,19,3.1,195,1,0,0,48,48,273,272,108,94,14,11,90,173,1.33,0.263
J Grzenda,P,14,13,4,219,3,0,0,14,19,308,323,150,137,20,10,120,173,1.44,0.277
J Diaz,P,4,7,4.02,173,0,0,0,1,10,168,155,82,75,24,4,66,172,1.32,0.244
H Greene,P,5,13,4.53,25,25,1,1,0,0,129,109,67,65,25,10,51,172,1.24,0.225
H Parker,P,15,21,3.85,124,30,1,0,12,13,315.1,315,151,135,24,6,128,172,1.4,0.259
J Miller,P,14,5,4.62,173,0,0,0,4,7,175.1,163,94,90,30,8,60,172,1.27,0.248
M Tejera,P,11,13,5.14,111,27,0,0,3,5,238.1,256,140,136,26,10,111,172,1.54,0.278
J Melendez,P,16,14,3.47,109,12,0,0,3,3,220.2,197,90,85,27,7,60,172,1.16,0.241
D Brennan,P,21,12,4.19,141,26,7,1,19,--,397,436,231,185,14,7,180,172,1.55,0.281
F Arroyo,P,24,37,4.42,121,60,12,2,0,0,535.2,589,288,263,56,11,160,172,1.4,0.283
H Griggs,P,6,26,5.5,105,45,6,1,3,--,347,372,241,212,43,4,209,172,1.67,0.276
B Wilson,P,9,15,4.22,179,0,0,0,17,27,258,229,133,121,23,2,131,171,1.4,0.241
J Dunn,3B,64,59,4.11,142,118,103,3,3,--,1076.2,1217,664,492,30,54,334,171,1.44,0.283
D Driscoll,P,38,39,3.08,83,80,72,1,0,--,681,747,414,233,7,2,67,171,1.2,1.709
A Adams,P,41,33,3.47,302,7,2,0,49,--,552.2,541,245,213,26,8,224,171,1.38,0.26
M Soroka,P,15,6,2.86,37,37,0,0,0,0,214,194,77,68,15,8,55,171,1.16,0.243
J Collum,P,32,28,4.15,171,37,11,2,12,--,464,480,247,214,44,16,173,171,1.41,0.273
J Nunez,P,9,10,5.05,77,22,0,0,0,0,197.2,188,118,111,20,1,111,171,1.51,0.258
B Savage,P,16,27,4.32,129,31,10,2,9,--,423,433,227,203,23,2,215,171,1.53,0.265
V Frazier,P,23,38,5.77,126,68,21,2,4,--,579,686,437,371,37,11,291,170,1.69,0.293
S Alexander,P,12,9,3,228,5,0,0,9,18,222.1,201,82,74,15,5,86,170,1.29,0.245
M Fidrych,P,29,19,3.1,58,56,34,5,0,0,412.1,397,163,142,23,6,99,170,1.2,0.255
J Adam,P,8,7,3.28,147,0,0,0,8,15,142.2,95,56,52,18,15,57,170,1.07,0.189
C Gonzalez,P,9,24,5.66,68,52,1,1,0,0,284.2,306,190,179,44,13,119,170,1.49,0.275
M Leon,P,14,18,3.71,162,13,2,1,13,15,310.1,315,153,128,28,23,100,170,1.34,0.264
M Nagy,P,20,13,4.15,87,62,11,1,0,1,418.2,431,220,193,37,16,210,170,1.53,0.267
J De Fratus,P,7,6,4.08,191,0,0,0,0,4,194,190,99,88,16,14,77,170,1.38,0.256
R Dull,P,8,9,4.31,171,0,0,0,4,10,171.1,146,92,82,29,5,51,170,1.15,0.229
R Stone,P,11,9,4.68,220,0,0,0,2,3,255.2,283,144,133,44,16,90,170,1.46,0.283
D Stevens,P,15,16,6.02,183,6,0,0,21,21,251,298,174,168,49,4,132,170,1.71,0.297
A Small,P,25,13,5.2,172,15,1,1,4,5,321.2,380,202,186,37,14,137,170,1.61,0.297
D Henry,P,27,43,4.46,164,62,25,3,6,--,646.1,809,406,320,42,8,190,170,1.55,0.308
C Almanzar,P,13,13,4.82,210,1,0,0,0,7,239,252,134,128,35,13,82,170,1.4,0.271
D Rucker,P,16,20,3.94,206,10,1,0,1,1,319.2,337,164,140,19,8,147,170,1.51,0.276
G Harris,P,12,18,4.71,183,7,0,0,26,26,241,246,145,126,21,5,138,170,1.59,0.267
T Dukes,P,5,16,4.35,161,0,0,0,21,28,217,226,120,105,19,8,82,169,1.42,0.27
T Houck,P,9,9,3.1,54,21,0,0,9,10,151,117,59,52,10,13,53,169,1.13,0.215
B Lincoln,P,9,11,4.74,99,22,0,0,1,2,222.1,233,126,117,32,12,77,169,1.39,0.269
T Sheehan,P,17,39,4.02,146,50,26,3,5,--,607,677,360,271,14,7,242,169,1.51,0.294
R Johnson,P,22,30,2.92,72,53,31,6,2,--,450,401,182,146,12,9,151,169,1.23,0.248
E Holley,P,25,40,4.4,97,76,30,5,0,--,547.2,602,300,268,45,27,170,169,1.41,0.279
E Swanson,P,4,12,4.14,128,11,0,0,6,11,156.2,136,83,72,28,6,35,169,1.09,0.229
A Aber,P,24,25,4.18,168,30,7,0,14,--,389.1,398,205,181,29,6,160,169,1.43,0.269
